A1,8.638665858
A2,4.250961596
A3,7.252577631
A4,3.428124893
A5,3.170468239
B1,0
B2,2.131348191
B3,3.391566464
B4,3.078771624
B5,3.853012695
C1,5.001157407
C2,2.938430522
C3,1.702637553
C4,3.166580154
C5,4.206533047
D1,1.206638864
D2,2.135293579
D3,0.505027059
D4,6.436285657
D5,3.599060481